ANNO;MES;TRIMESTRE;ID_PROVEEDOR_DONANTE;PROVEEDOR_DONANTE;ID_PROVEEDOR_RECEPTOR;PROVEEDOR_RECEPTOR;ID_RECHAZO;CAUSA_RECHAZO;CANTIDAD
2025;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;20
2025;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;22
2025;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;57
2025;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;30
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;124
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;1
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;121
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;57
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;18
2025;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;28
2025;5;2;900973532;SUMA MOVIL S.A.S;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;25
2025;5;2;900973532;SUMA MOVIL S.A.S;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;35
2025;5;2;900973532;SUMA MOVIL S.A.S;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7
2025;5;2;900973532;SUMA MOVIL S.A.S;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6
2025;5;2;900973532;SUMA MOVIL S.A.S;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5
2025;5;2;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;11
2025;5;2;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;6
2025;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4
2025;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;10313
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;15
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;197
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;19
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6205
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;5
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2627
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;3
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;8
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;1
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;213
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;7
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;466
2025;5;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;21
2025;5;2;901470579;LOV TELECOMUNICACIONES SAS;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;901470579;LOV TELECOMUNICACIONES SAS;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;830130125;LIWA S.A.S. E.S.P.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;830130125;LIWA S.A.S. E.S.P.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8
2025;5;2;830130125;LIWA S.A.S. E.S.P.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;830130125;LIWA S.A.S. E.S.P.;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;5;2;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1
2025;5;2;901502026;PLINTRON  COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8
2025;5;2;901502026;PLINTRON  COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;10
2025;5;2;901502026;PLINTRON  COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4
2025;5;2;901502026;PLINTRON  COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;179
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;1
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;207
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;86
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;1
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;30
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;149
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;2
2025;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;24
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;8420
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;2
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;4
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;7;Numeración no asignada a usuarios finales;25
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3118
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;2
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;8
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7;Numeración no asignada a usuarios finales;26
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;8
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;562
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;1
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;745
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4451
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;8
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;907
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;17
2025;6;2;830114921;COLOMBIA MÓVIL S.A ESP;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;58
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;7147
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;39
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;76
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;3
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1550
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;6
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;9
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7;Numeración no asignada a usuarios finales;29
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;8;Numeración no implementada en la red del proveedor Donante;8
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;199
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;1
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;309
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1680
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;5;Línea Desactivada;1
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;6
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;416
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;65
2025;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;10
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4436
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;5
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;104
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;830114921;COLOMBIA MÓVIL S.A ESP;8;Numeración no implementada en la red del proveedor Donante;1
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4873
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;6
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;5
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;800153993;COMUNICACION CELULAR S A COMCEL S A;7;Numeración no asignada a usuarios finales;2
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;378
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900389508;ALMACENES EXITO INVERSIONES S.A.S.;7;Numeración no asignada a usuarios finales;2
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;832
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900973532;SUMA MOVIL S.A.S;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2662
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;5;Línea Desactivada;1
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;6;Línea Suspendida;12
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1733
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;901354361;PARTNERS TELECOM COLOMBIA WOM;9;Línea prepago sin actividad en la red;186
2025;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;68
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;110
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;1
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;86
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;1
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;32
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;6
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;11
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;50
2025;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;14
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;100
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;1
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;93
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;1
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;50
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;12
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;25
2025;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;3
2025;6;2;900973532;SUMA MOVIL S.A.S;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;23
2025;6;2;900973532;SUMA MOVIL S.A.S;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;33
2025;6;2;900973532;SUMA MOVIL S.A.S;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5
2025;6;2;900973532;SUMA MOVIL S.A.S;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;2
2025;6;2;900973532;SUMA MOVIL S.A.S;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
2025;6;2;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;6;2;900973532;SUMA MOVIL S.A.S;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;2
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;9822
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;5;Línea Desactivada;2
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830114921;COLOMBIA MÓVIL S.A ESP;7;Numeración no asignada a usuarios finales;178
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;5187
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;5;Línea Desactivada;1
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;800153993;COMUNICACION CELULAR S A COMCEL S A;6;Línea Suspendida;2
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3660
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;5;Línea Desactivada;2
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;6;Línea Suspendida;9
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;7;Numeración no asignada a usuarios finales;24
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;182
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6;Línea Suspendida;2
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;235
2025;6;2;901354361;PARTNERS TELECOM COLOMBIA WOM;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;43
2025;6;2;901470579;LOV TELECOMUNICACIONES SAS;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;6;2;830130125;LIWA S.A.S. E.S.P.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;6;2;830130125;LIWA S.A.S. E.S.P.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;3
2025;6;2;830130125;LIWA S.A.S. E.S.P.;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4
2025;6;2;830130125;LIWA S.A.S. E.S.P.;901354361;PARTNERS TELECOM COLOMBIA WOM;7;Numeración no asignada a usuarios finales;1
2025;6;2;901502026;PLINTRON  COLOMBIA S.A.S.;830114921;COLOMBIA MÓVIL S.A ESP;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;4
2025;6;2;901502026;PLINTRON  COLOMBIA S.A.S.;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Solicitante modalidad prepago/pospago no es el suscriptor del contrato ni está autorizado;1
