ANNO;MES;TRIMESTRE;ID_EMPRESA;EMPRESA;PNM_RECEPTOR_NETO
2018;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-917233
2018;5;2;830016046;AVANTEL S A S;315855
2018;5;2;830114921;COLOMBIA MÓVIL S.A ESP;886503
2018;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1117145
2018;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;308184
2018;5;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;5;2;900367669;UFF MOVIL SAS;-39680
2018;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;20740
2018;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;521425
2018;5;2;900530819;VILACOM MOBILE SAS;1
2018;5;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;5;2;900848456;EZTALK MOBILE S.A.S.;2
2018;5;2;900973532;SUMA MOVIL S.A.S;45
2018;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-972719
2018;6;2;830016046;AVANTEL S A S;329652
2018;6;2;830114921;COLOMBIA MÓVIL S.A ESP;908505
2018;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1091395
2018;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;307050
2018;6;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;6;2;900367669;UFF MOVIL SAS;-40192
2018;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;18051
2018;6;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;519689
2018;6;2;900530819;VILACOM MOBILE SAS;1
2018;6;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;6;2;900848456;EZTALK MOBILE S.A.S.;2
2018;6;2;900973532;SUMA MOVIL S.A.S;53
2018;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;6;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-1012729
2018;7;3;830016046;AVANTEL S A S;339688
2018;7;3;830114921;COLOMBIA MÓVIL S.A ESP;927091
2018;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1070444
2018;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;303984
2018;7;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;7;3;900367669;UFF MOVIL SAS;-44964
2018;7;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;15221
2018;7;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;520785
2018;7;3;900530819;VILACOM MOBILE SAS;1
2018;7;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;7;3;900848456;EZTALK MOBILE S.A.S.;2
2018;7;3;900973532;SUMA MOVIL S.A.S;61
2018;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;7;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;0
2018;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-1040876
2018;8;3;830016046;AVANTEL S A S;344077
2018;8;3;830114921;COLOMBIA MÓVIL S.A ESP;946427
2018;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1050644
2018;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;301525
2018;8;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;8;3;900367669;UFF MOVIL SAS;-57076
2018;8;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;11980
2018;8;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;523141
2018;8;3;900530819;VILACOM MOBILE SAS;1
2018;8;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;8;3;900848456;EZTALK MOBILE S.A.S.;2
2018;8;3;900973532;SUMA MOVIL S.A.S;63
2018;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;8;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;73
2018;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-1125335
2018;9;3;830016046;AVANTEL S A S;341892
2018;9;3;830114921;COLOMBIA MÓVIL S.A ESP;930139
2018;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1051230
2018;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;290597
2018;9;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;9;3;900367669;UFF MOVIL SAS;-57078
2018;9;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;6236
2018;9;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;515739
2018;9;3;900530819;VILACOM MOBILE SAS;1
2018;9;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;9;3;900848456;EZTALK MOBILE S.A.S.;2
2018;9;3;900973532;SUMA MOVIL S.A.S;61
2018;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;9;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;127668
2018;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-1219139
2018;10;4;830016046;AVANTEL S A S;343045
2018;10;4;830114921;COLOMBIA MÓVIL S.A ESP;898056
2018;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1080546
2018;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;280398
2018;10;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;10;4;900367669;UFF MOVIL SAS;-57078
2018;10;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-1055
2018;10;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;504898
2018;10;4;900530819;VILACOM MOBILE SAS;1
2018;10;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;10;4;900848456;EZTALK MOBILE S.A.S.;2
2018;10;4;900973532;SUMA MOVIL S.A.S;49
2018;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;10;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;310066
2018;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-1241313
2018;11;4;830016046;AVANTEL S A S;348581
2018;11;4;830114921;COLOMBIA MÓVIL S.A ESP;870111
2018;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1090959
2018;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;271894
2018;11;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;11;4;900367669;UFF MOVIL SAS;-57078
2018;11;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-6290
2018;11;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;499795
2018;11;4;900530819;VILACOM MOBILE SAS;1
2018;11;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;11;4;900848456;EZTALK MOBILE S.A.S.;2
2018;11;4;900973532;SUMA MOVIL S.A.S;51
2018;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;11;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;383901
2018;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-1217928
2018;12;4;830016046;AVANTEL S A S;349638
2018;12;4;830114921;COLOMBIA MÓVIL S.A ESP;850635
2018;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1098172
2018;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;264429
2018;12;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2018;12;4;900367669;UFF MOVIL SAS;-57078
2018;12;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-10928
2018;12;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;496711
2018;12;4;900530819;VILACOM MOBILE SAS;1
2018;12;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2018;12;4;900848456;EZTALK MOBILE S.A.S.;2
2018;12;4;900973532;SUMA MOVIL S.A.S;45
2018;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2018;12;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;401341
2019;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-1180680
2019;1;1;830016046;AVANTEL S A S;353183
2019;1;1;830114921;COLOMBIA MÓVIL S.A ESP;816845
2019;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1102474
2019;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;259355
2019;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;1;1;900367669;UFF MOVIL SAS;-57078
2019;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-15632
2019;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;495928
2019;1;1;900530819;VILACOM MOBILE SAS;1
2019;1;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;1;1;900848456;EZTALK MOBILE S.A.S.;2
2019;1;1;900973532;SUMA MOVIL S.A.S;44
2019;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;409202
2019;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-1162490
2019;2;1;830016046;AVANTEL S A S;359924
2019;2;1;830114921;COLOMBIA MÓVIL S.A ESP;782599
2019;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1099403
2019;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;255850
2019;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;2;1;900367669;UFF MOVIL SAS;-57078
2019;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-19536
2019;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;496487
2019;2;1;900530819;VILACOM MOBILE SAS;1
2019;2;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;2;1;900848456;EZTALK MOBILE S.A.S.;2
2019;2;1;900973532;SUMA MOVIL S.A.S;48
2019;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;422292
2019;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-1151239
2019;3;1;830016046;AVANTEL S A S;364834
2019;3;1;830114921;COLOMBIA MÓVIL S.A ESP;751575
2019;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1085946
2019;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;252769
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;3;1;900367669;UFF MOVIL SAS;-57078
2019;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-22569
2019;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;495529
2019;3;1;900530819;VILACOM MOBILE SAS;1
2019;3;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;3;1;900848456;EZTALK MOBILE S.A.S.;2
2019;3;1;900973532;SUMA MOVIL S.A.S;48
2019;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;430771
2019;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-1118793
2019;4;2;830016046;AVANTEL S A S;364004
2019;4;2;830114921;COLOMBIA MÓVIL S.A ESP;710349
2019;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1068438
2019;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;249372
2019;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;4;2;900367669;UFF MOVIL SAS;-57078
2019;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-26018
2019;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;491867
2019;4;2;900530819;VILACOM MOBILE SAS;1
2019;4;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;4;2;900848456;EZTALK MOBILE S.A.S.;2
2019;4;2;900973532;SUMA MOVIL S.A.S;50
2019;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;433379
2019;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-1077714
2019;5;2;830016046;AVANTEL S A S;361183
2019;5;2;830114921;COLOMBIA MÓVIL S.A ESP;673256
2019;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1054596
2019;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;246242
2019;5;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;5;2;900367669;UFF MOVIL SAS;-57078
2019;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-30283
2019;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;485629
2019;5;2;900530819;VILACOM MOBILE SAS;1
2019;5;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;5;2;900848456;EZTALK MOBILE S.A.S.;2
2019;5;2;900973532;SUMA MOVIL S.A.S;47
2019;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;432007
2019;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-1058085
2019;6;2;830016046;AVANTEL S A S;356375
2019;6;2;830114921;COLOMBIA MÓVIL S.A ESP;643310
2019;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1025581
2019;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;244440
2019;6;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;6;2;900367669;UFF MOVIL SAS;-57079
2019;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-33866
2019;6;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;479468
2019;6;2;900530819;VILACOM MOBILE SAS;1
2019;6;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;6;2;900848456;EZTALK MOBILE S.A.S.;2
2019;6;2;900973532;SUMA MOVIL S.A.S;51
2019;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;6;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;429660
2019;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-1011993
2019;7;3;830016046;AVANTEL S A S;349460
2019;7;3;830114921;COLOMBIA MÓVIL S.A ESP;604696
2019;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-1005833
2019;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;240314
2019;7;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;7;3;900367669;UFF MOVIL SAS;-57079
2019;7;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-37910
2019;7;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;471611
2019;7;3;900530819;VILACOM MOBILE SAS;1
2019;7;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;7;3;900848456;EZTALK MOBILE S.A.S.;2
2019;7;3;900973532;SUMA MOVIL S.A.S;60
2019;7;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;7;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;425367
2019;8;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-981791
2019;8;3;830016046;AVANTEL S A S;346275
2019;8;3;830114921;COLOMBIA MÓVIL S.A ESP;574084
2019;8;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-985366
2019;8;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;234742
2019;8;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;8;3;900367669;UFF MOVIL SAS;-57079
2019;8;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-41634
2019;8;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;468142
2019;8;3;900530819;VILACOM MOBILE SAS;1
2019;8;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;8;3;900848456;EZTALK MOBILE S.A.S.;2
2019;8;3;900973532;SUMA MOVIL S.A.S;79
2019;8;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;8;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;421247
2019;9;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-942894
2019;9;3;830016046;AVANTEL S A S;337873
2019;9;3;830114921;COLOMBIA MÓVIL S.A ESP;541511
2019;9;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-961974
2019;9;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;228477
2019;9;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;9;3;900367669;UFF MOVIL SAS;-57079
2019;9;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-45073
2019;9;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;465597
2019;9;3;900530819;VILACOM MOBILE SAS;1
2019;9;3;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;9;3;900848456;EZTALK MOBILE S.A.S.;2
2019;9;3;900973532;SUMA MOVIL S.A.S;83
2019;9;3;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;9;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;412178
2019;10;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-886401
2019;10;4;830016046;AVANTEL S A S;305587
2019;10;4;830114921;COLOMBIA MÓVIL S.A ESP;517599
2019;10;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-941020
2019;10;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;224096
2019;10;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;10;4;900367669;UFF MOVIL SAS;-57079
2019;10;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-48682
2019;10;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;460433
2019;10;4;900530819;VILACOM MOBILE SAS;1
2019;10;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;10;4;900848456;EZTALK MOBILE S.A.S.;2
2019;10;4;900973532;SUMA MOVIL S.A.S;80
2019;10;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;10;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;404086
2019;11;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-822558
2019;11;4;830016046;AVANTEL S A S;287588
2019;11;4;830114921;COLOMBIA MÓVIL S.A ESP;481291
2019;11;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-930455
2019;11;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;221170
2019;11;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;11;4;900367669;UFF MOVIL SAS;-57079
2019;11;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-51681
2019;11;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;452342
2019;11;4;900530819;VILACOM MOBILE SAS;1
2019;11;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;11;4;900848456;EZTALK MOBILE S.A.S.;2
2019;11;4;900973532;SUMA MOVIL S.A.S;73
2019;11;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;11;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;397994
2019;12;4;800153993;COMUNICACION CELULAR S A COMCEL S A;-745884
2019;12;4;830016046;AVANTEL S A S;257582
2019;12;4;830114921;COLOMBIA MÓVIL S.A ESP;442847
2019;12;4;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-921657
2019;12;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;220212
2019;12;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2019;12;4;900367669;UFF MOVIL SAS;-57079
2019;12;4;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-54324
2019;12;4;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;446696
2019;12;4;900530819;VILACOM MOBILE SAS;1
2019;12;4;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2019;12;4;900848456;EZTALK MOBILE S.A.S.;2
2019;12;4;900973532;SUMA MOVIL S.A.S;71
2019;12;4;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2019;12;4;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;390221
2020;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-666071
2020;1;1;830016046;AVANTEL S A S;233985
2020;1;1;830114921;COLOMBIA MÓVIL S.A ESP;395684
2020;1;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-916806
2020;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;221067
2020;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;1;1;900367669;UFF MOVIL SAS;-57079
2020;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-57008
2020;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;442477
2020;1;1;900530819;VILACOM MOBILE SAS;1
2020;1;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;1;1;900848456;EZTALK MOBILE S.A.S.;2
2020;1;1;900973532;SUMA MOVIL S.A.S;47
2020;1;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;382389
2020;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-604424
2020;2;1;830016046;AVANTEL S A S;217722
2020;2;1;830114921;COLOMBIA MÓVIL S.A ESP;335584
2020;2;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-894908
2020;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;222732
2020;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;2;1;900367669;UFF MOVIL SAS;-57079
2020;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-59115
2020;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;441546
2020;2;1;900530819;VILACOM MOBILE SAS;1
2020;2;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;2;1;900848456;EZTALK MOBILE S.A.S.;2
2020;2;1;900973532;SUMA MOVIL S.A.S;72
2020;2;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;2;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;376556
2020;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;-551596
2020;3;1;830016046;AVANTEL S A S;205045
2020;3;1;830114921;COLOMBIA MÓVIL S.A ESP;284702
2020;3;1;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-880886
2020;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;225160
2020;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;3;1;900367669;UFF MOVIL SAS;-57079
2020;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-60491
2020;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;440387
2020;3;1;900530819;VILACOM MOBILE SAS;1
2020;3;1;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;3;1;900848456;EZTALK MOBILE S.A.S.;2
2020;3;1;900973532;SUMA MOVIL S.A.S;232
2020;3;1;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;373213
2020;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-536683
2020;4;2;830016046;AVANTEL S A S;198629
2020;4;2;830114921;COLOMBIA MÓVIL S.A ESP;258508
2020;4;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-865470
2020;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;226571
2020;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;4;2;900367669;UFF MOVIL SAS;-57079
2020;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-60978
2020;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;442358
2020;4;2;900530819;VILACOM MOBILE SAS;1
2020;4;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;4;2;900848456;EZTALK MOBILE S.A.S.;2
2020;4;2;900973532;SUMA MOVIL S.A.S;275
2020;4;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;372556
2020;5;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-501368
2020;5;2;830016046;AVANTEL S A S;189833
2020;5;2;830114921;COLOMBIA MÓVIL S.A ESP;224546
2020;5;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-851293
2020;5;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;226059
2020;5;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;5;2;900367669;UFF MOVIL SAS;-57079
2020;5;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-61877
2020;5;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;437921
2020;5;2;900530819;VILACOM MOBILE SAS;1
2020;5;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;5;2;900848456;EZTALK MOBILE S.A.S.;2
2020;5;2;900973532;SUMA MOVIL S.A.S;371
2020;5;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;5;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;371574
2020;6;2;800153993;COMUNICACION CELULAR S A COMCEL S A;-459075
2020;6;2;830016046;AVANTEL S A S;175531
2020;6;2;830114921;COLOMBIA MÓVIL S.A ESP;189893
2020;6;2;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-830290
2020;6;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;220971
2020;6;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;6;2;900367669;UFF MOVIL SAS;-57079
2020;6;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-63428
2020;6;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;432431
2020;6;2;900530819;VILACOM MOBILE SAS;1
2020;6;2;900688637;KIERO IP TELECOMUNICACIONES SAS;-4
2020;6;2;900848456;EZTALK MOBILE S.A.S.;2
2020;6;2;900973532;SUMA MOVIL S.A.S;435
2020;6;2;901066516;DIMECOM COMUNICACIONES S.A.S.;5
2020;6;2;901104609;SETROC MOBILE GROUP S.A.S MEGAMOVIL;1
2020;6;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S.;369293
2020;7;3;800153993;COMUNICACION CELULAR S A COMCEL S A;-413453
2020;7;3;830016046;AVANTEL S A S;160590
2020;7;3;830114921;COLOMBIA MÓVIL S.A ESP;160936
2020;7;3;830122566;COLOMBIA TELECOMUNICACIONES S A E S P;-817316
2020;7;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP;214283
2020;7;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;-1965
2020;7;3;900367669;UFF MOVIL SAS;-57079
2020;7;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;-66096
